,Uid,RFish_rank
821,-155.75949_19.09232,2.0
822,-155.75376_19.11521,2.0
823,-155.75351_19.11567,2.0
824,-155.75414_19.11625,2.0
825,-155.73801_19.11987,2.0
826,-155.84886_19.14567,3.0
827,-155.78610_19.10309,2.0
828,-155.77165_19.09470,2.0
829,-155.72263_19.14416,2.0
830,-155.75524_19.11589,2.0
831,-155.75338_19.09988,2.0
832,-155.74199_19.12090,2.0
833,-155.79290_19.10573,3.0
834,-155.79393_19.10593,3.0
835,-155.79455_19.10762,3.0
836,-155.79467_19.10793,3.0
837,-155.79387_19.10764,3.0
838,-155.76466_19.12853,3.0
839,-155.76822_19.10823,3.0
840,-155.78063_19.11869,2.0
841,-155.75245_19.11357,2.0
842,-155.79202_19.11149,2.0
843,-155.77539_19.09870,3.0
844,-155.76197_19.09687,2.0
845,-155.76188_19.12356,2.0
846,-155.78303_19.11630,2.0
847,-155.74351_19.10139,2.0
848,-155.61291_19.06676,1.0
849,-155.63018_19.04769,1.0
850,-155.63145_19.04797,2.0
851,-155.80962_19.06237,3.0
852,-155.63415_19.04750,2.0
853,-155.78544_19.11652,3.0
854,-155.63139_19.03580,2.0
855,-155.75348_19.14393,2.0
856,-155.75337_19.14248,2.0
857,-155.74775_19.09862,2.0
858,-155.74703_19.09891,2.0
859,-155.75472_19.15085,3.0
860,-155.88649_19.31318,2.0
861,-155.88650_19.31302,2.0
862,-155.87593_19.31646,2.0
863,-155.88552_19.31425,2.0
864,-155.88674_19.31422,2.0
865,-155.88214_19.31548,2.0
866,-155.86935_19.33245,3.0
867,-155.88527_19.31352,2.0
868,-155.88639_19.31423,2.0
869,-155.88621_19.31423,2.0
870,-155.87850_19.31517,2.0
871,-155.88564_19.31352,2.0
872,-155.88566_19.31283,2.0
873,-155.87640_19.31592,2.0
874,-155.87303_19.31284,2.0
875,-155.87747_19.32713,3.0
876,-155.88723_19.31377,2.0
877,-155.88727_19.31414,2.0
878,-155.88554_19.31377,2.0
879,-155.87886_19.31624,2.0
880,-155.87180_19.32590,3.0
881,-155.88397_19.31337,2.0
882,-155.88481_19.31319,2.0
883,-155.88445_19.31319,2.0
884,-155.87392_19.30770,2.0
885,-155.88639_19.31377,2.0
886,-155.87161_19.32734,3.0
887,-155.87127_19.30381,3.0
888,-155.87019_19.30358,3.0
889,-155.88525_19.31455,2.0
890,-155.88480_19.31352,2.0
891,-155.88471_19.31377,2.0
892,-155.88434_19.31425,2.0
893,-155.88469_19.31425,2.0
894,-155.88487_19.31425,2.0
895,-155.88478_19.31473,2.0
896,-155.88528_19.31318,2.0
897,-155.88703_19.31267,2.0
898,-155.88706_19.31319,2.0
899,-155.88707_19.31336,2.0
900,-155.88717_19.31352,2.0
901,-155.87186_19.31642,2.0
902,-155.86768_19.33079,3.0
903,-155.88944_19.32323,2.0
904,-155.87322_19.32467,3.0
905,-155.88094_19.31558,2.0
906,-155.86718_19.31278,2.0
907,-155.86544_19.31258,2.0
908,-155.87314_19.32286,3.0
909,-155.87438_19.32460,3.0
910,-155.91708_19.47340,2.0
911,-155.91770_19.47358,2.0
912,-155.89994_19.46820,2.0
913,-155.90030_19.46795,2.0
914,-155.91803_19.47263,2.0
915,-155.91002_19.46836,2.0
916,-155.90034_19.46894,2.0
917,-155.89980_19.46899,2.0
918,-155.89198_19.45098,3.0
919,-155.87307_19.45083,3.0
920,-155.90304_19.47050,2.0
921,-155.90204_19.46587,3.0
922,-155.90206_19.46640,2.0
923,-155.90262_19.46625,2.0
924,-155.90282_19.46687,2.0
925,-155.90228_19.46704,2.0
926,-155.90301_19.46745,2.0
927,-155.90344_19.46785,2.0
928,-155.88153_19.44750,3.0
929,-155.88285_19.44979,3.0
930,-155.87740_19.46316,2.0
931,-155.89862_19.47260,2.0
932,-155.87635_19.42498,3.0
933,-155.88027_19.44139,3.0
934,-155.87815_19.36852,3.0
935,-155.86926_19.33822,3.0
936,-155.87120_19.34215,3.0
937,-155.91867_19.47394,2.0
938,-155.91948_19.47456,2.0
939,-155.91939_19.47425,2.0
940,-155.87202_19.34674,3.0
941,-155.89926_19.38076,3.0
942,-155.89704_19.46322,3.0
943,-155.87888_19.43355,3.0
944,-155.92092_19.47067,2.0
945,-155.92095_19.46995,2.0
946,-155.91942_19.47111,2.0
947,-155.91964_19.46994,2.0
948,-155.92075_19.46998,2.0
949,-155.91822_19.47116,2.0
950,-155.91778_19.47100,2.0
951,-155.87775_19.41744,3.0
952,-155.88040_19.45568,3.0
953,-155.87831_19.39739,3.0
954,-155.91986_19.47041,2.0
955,-155.89268_19.45494,3.0
956,-155.91594_19.47423,2.0
957,-155.89728_19.47444,2.0
958,-155.88546_19.42427,3.0
959,-155.88205_19.45016,3.0
960,-155.88367_19.45479,3.0
961,-155.87324_19.45204,3.0
962,-155.90108_19.46580,3.0
963,-155.92043_19.47061,2.0
964,-155.90041_19.38426,3.0
965,-155.87202_19.34034,3.0
966,-155.92025_19.46973,2.0
967,-155.88954_19.43947,3.0
968,-155.91660_19.47250,2.0
969,-155.89790_19.45635,3.0
970,-155.90586_19.46700,2.0
971,-155.88677_19.44043,3.0
972,-155.87772_19.45744,2.0
973,-155.87987_19.45896,2.0
974,-155.89522_19.47256,2.0
975,-155.89533_19.47391,2.0
976,-155.89562_19.37187,3.0
977,-155.91110_19.42442,3.0
978,-155.89741_19.47107,2.0
979,-155.91975_19.44961,3.0
980,-155.87105_19.42959,3.0
981,-155.92111_19.46894,2.0
982,-155.92132_19.46819,2.0
983,-155.92073_19.46860,2.0
984,-155.91437_19.47138,2.0
985,-155.88956_19.44811,3.0
986,-155.90794_19.46810,2.0
987,-155.90635_19.46842,2.0
988,-155.87984_19.41293,3.0
989,-155.87705_19.43411,3.0
990,-155.87555_19.44413,3.0
991,-155.89980_19.46740,2.0
992,-155.86698_19.35871,3.0
993,-155.87795_19.44813,3.0
994,-155.90297_19.46820,2.0
995,-155.90324_19.46861,2.0
996,-155.90412_19.46881,2.0
997,-155.90333_19.46928,2.0
998,-155.90326_19.46973,2.0
999,-155.90064_19.46661,2.0
1000,-155.87703_19.46084,2.0
1001,-155.88838_19.45766,3.0
1002,-155.87844_19.45056,3.0
1003,-155.87683_19.45110,3.0
1004,-155.87501_19.45112,3.0
1005,-155.91795_19.47069,2.0
1006,-155.88070_19.44626,3.0
1007,-155.91868_19.47315,2.0
1008,-155.91881_19.47339,2.0
1009,-155.92087_19.46968,2.0
1010,-155.92483_19.46046,2.0
1011,-155.87446_19.45336,3.0
1012,-155.90877_19.46875,2.0
1013,-155.91886_19.47442,2.0
1014,-155.91840_19.47231,2.0
1015,-155.90796_19.41722,3.0
1016,-155.87857_19.45255,3.0
1017,-155.87962_19.44530,3.0
1018,-155.87293_19.44848,3.0
1019,-155.90044_19.46990,2.0
1020,-155.90050_19.46953,2.0
1021,-155.90115_19.46950,2.0
1022,-155.90224_19.46911,2.0
1023,-155.92378_19.46192,2.0
1024,-155.92422_19.45945,2.0
1025,-155.87913_19.41690,3.0
1026,-155.87039_19.42274,3.0
1027,-155.87936_19.44191,3.0
1028,-155.80312_19.42455,3.0
1029,-155.87194_19.41344,3.0
1030,-155.87762_19.44880,3.0
1031,-155.87517_19.45167,3.0
1032,-155.88667_19.43979,3.0
1033,-155.88234_19.44656,3.0
1034,-155.90194_19.46829,2.0
1035,-155.90177_19.46771,2.0
1036,-155.89240_19.43142,3.0
1037,-155.88937_19.43390,3.0
1038,-155.87867_19.42955,3.0
1039,-155.87931_19.43015,3.0
1040,-155.87821_19.43162,3.0
1041,-155.88788_19.43492,3.0
1042,-155.88433_19.42496,3.0
1043,-155.90124_19.47051,2.0
1044,-155.90008_19.46448,3.0
1045,-155.90082_19.46496,3.0
1046,-155.90130_19.46510,3.0
1047,-155.87806_19.45320,3.0
1048,-155.92960_19.54072,3.0
1049,-155.91377_19.49273,1.0
1050,-155.92736_19.48459,1.0
1051,-155.92072_19.52478,3.0
1052,-155.91265_19.49415,3.0
1053,-155.91968_19.51878,3.0
1054,-155.91538_19.49928,3.0
1055,-155.91963_19.50064,3.0
1056,-155.92162_19.51280,3.0
1057,-155.92497_19.51193,3.0
1058,-155.92257_19.52555,3.0
1059,-155.89502_19.49193,1.0
1060,-155.92989_19.53895,3.0
1061,-155.89273_19.48606,2.0
1062,-155.92902_19.53881,3.0
1063,-155.92924_19.53519,4.0
1064,-155.91597_19.52637,3.0
1065,-155.91142_19.51080,3.0
1066,-155.91870_19.53520,4.0
1067,-155.91958_19.48947,1.0
1068,-155.91930_19.48820,1.0
1069,-155.91402_19.52087,3.0
1070,-155.91668_19.52221,3.0
1071,-155.91027_19.49198,1.0
1072,-155.91325_19.49321,1.0
1073,-155.91027_19.49425,3.0
1074,-155.90570_19.49196,1.0
1075,-155.93150_19.54140,3.0
1076,-155.92013_19.51517,3.0
1077,-155.89481_19.48498,1.0
1078,-155.92550_19.53015,4.0
1079,-155.92531_19.52971,4.0
1080,-155.91927_19.51864,3.0
1081,-155.92827_19.51575,3.0
1082,-155.91890_19.51775,3.0
1083,-155.91732_19.51739,3.0
1084,-155.92604_19.52963,4.0
1085,-155.91418_19.49511,3.0
1086,-155.90946_19.48823,1.0
1087,-155.90010_19.49404,1.0
1088,-155.89879_19.49456,1.0
1089,-155.89918_19.49550,1.0
1090,-155.89326_19.49752,1.0
1091,-155.91527_19.49571,3.0
1092,-155.91895_19.51719,3.0
1093,-155.92627_19.51320,3.0
1094,-155.90543_19.48033,1.0
1095,-155.92075_19.51614,3.0
1096,-155.92308_19.51785,3.0
1097,-155.92173_19.51818,3.0
1098,-155.92250_19.51803,3.0
1099,-155.92215_19.51768,3.0
1100,-155.92232_19.51785,3.0
1101,-155.92511_19.52929,4.0
1102,-155.90586_19.48590,1.0
1103,-155.91236_19.50123,3.0
1104,-155.92081_19.51506,3.0
1105,-155.90973_19.50481,3.0
1106,-155.91260_19.50445,3.0
1107,-155.91405_19.50570,3.0
1108,-155.90691_19.49541,1.0
1109,-155.90081_19.49125,1.0
1110,-155.91343_19.52503,3.0
1111,-155.90484_19.48856,1.0
1112,-155.89915_19.48141,1.0
1113,-155.91966_19.51847,3.0
1114,-155.91976_19.51817,3.0
1115,-155.91905_19.51821,3.0
1116,-155.89430_19.49987,1.0
1117,-155.92152_19.51762,3.0
1118,-155.92069_19.51883,3.0
1119,-155.92522_19.52860,4.0
1120,-155.92576_19.53049,4.0
1121,-155.92674_19.53215,4.0
1122,-155.92200_19.52543,3.0
1123,-155.87173_19.52569,2.0
1124,-155.92077_19.51579,3.0
1125,-155.90133_19.50047,1.0
1126,-155.90344_19.50014,1.0
1127,-155.90647_19.49934,1.0
1128,-155.90137_19.49536,1.0
1129,-155.92393_19.51577,3.0
1130,-155.91869_19.50005,3.0
1131,-155.89123_19.47897,2.0
1132,-155.89027_19.48001,2.0
1133,-155.92397_19.51888,3.0
1134,-155.92273_19.51742,3.0
1135,-155.92359_19.51758,3.0
1136,-155.92368_19.51885,3.0
1137,-155.91333_19.49840,3.0
1138,-155.91454_19.49726,3.0
1139,-155.91834_19.49463,3.0
1140,-155.91490_19.50036,3.0
1141,-155.91711_19.52700,3.0
1142,-155.91840_19.52626,3.0
1143,-155.90887_19.48877,1.0
1144,-155.90428_19.48897,1.0
1145,-155.91564_19.51036,3.0
1146,-155.91028_19.49708,3.0
1147,-155.90302_19.49500,1.0
1148,-155.90013_19.48002,1.0
1149,-155.91911_19.49891,3.0
1150,-155.91924_19.49925,3.0
1151,-155.91926_19.51595,3.0
1152,-155.92162_19.51538,3.0
1153,-155.91943_19.49965,3.0
1154,-155.92287_19.48851,1.0
1155,-155.88875_19.48076,2.0
1156,-155.92642_19.53048,4.0
1157,-155.89581_19.50053,1.0
1158,-155.95765_19.54449,3.0
1159,-155.92729_19.53306,4.0
1160,-155.91689_19.49871,3.0
1161,-155.92399_19.52683,3.0
1162,-155.91967_19.51737,3.0
1163,-155.91919_19.51726,3.0
1164,-155.89273_19.47791,2.0
1165,-155.89159_19.49191,2.0
1166,-155.91972_19.52045,3.0
1167,-155.92604_19.51756,3.0
1168,-155.91950_19.51689,3.0
1169,-155.91795_19.51651,3.0
1170,-155.91983_19.51430,3.0
1171,-155.91008_19.49276,1.0
1172,-155.92886_19.53794,4.0
1173,-155.90807_19.49075,1.0
1174,-155.92068_19.51812,3.0
1175,-155.92030_19.51883,3.0
1176,-155.92188_19.51885,3.0
1177,-155.91839_19.52886,3.0
1178,-155.91091_19.52405,3.0
1179,-155.91766_19.49886,3.0
1180,-155.91871_19.49843,3.0
1181,-155.89648_19.49914,1.0
1182,-155.95565_19.52720,4.0
1183,-155.91109_19.51090,3.0
1184,-155.95819_19.54467,3.0
1185,-155.91646_19.52583,3.0
1186,-155.92379_19.48813,1.0
1187,-155.89968_19.48149,1.0
1188,-155.91614_19.49833,3.0
1189,-155.91590_19.49843,3.0
1190,-155.92378_19.51536,3.0
1191,-155.91774_19.52550,3.0
1192,-155.91575_19.52578,3.0
1193,-155.91557_19.49700,3.0
1194,-155.91439_19.49774,3.0
1195,-155.91887_19.52062,3.0
1196,-155.92005_19.52072,3.0
1197,-155.89511_19.48006,1.0
1198,-155.89261_19.48319,2.0
1199,-155.90847_19.50673,3.0
1200,-155.90788_19.50617,3.0
1201,-155.93369_19.50319,3.0
1202,-155.92074_19.50080,3.0
1203,-155.95094_19.50735,3.0
1204,-155.91948_19.51802,3.0
1205,-155.91098_19.49005,1.0
1206,-155.91019_19.48953,1.0
1207,-155.91110_19.49168,1.0
1208,-155.93618_19.54370,3.0
1209,-155.93602_19.54421,3.0
1210,-155.91856_19.51527,3.0
1211,-155.91748_19.51541,3.0
1212,-155.92456_19.53403,4.0
1213,-155.91952_19.52986,4.0
1214,-155.92403_19.53010,4.0
1215,-155.91855_19.49146,1.0
1216,-155.92539_19.51551,3.0
1217,-155.92915_19.54060,3.0
1218,-155.92914_19.54111,3.0
1219,-155.90727_19.49203,1.0
1220,-155.91848_19.49598,3.0
1221,-155.91684_19.49607,3.0
1222,-155.91517_19.49284,1.0
1223,-155.90912_19.50175,1.0
1224,-155.90985_19.50410,3.0
1225,-155.90103_19.48179,1.0
1226,-155.89766_19.49088,1.0
1227,-155.89807_19.49793,1.0
1228,-155.90079_19.47713,1.0
1229,-155.89801_19.48204,1.0
1230,-155.89116_19.48570,2.0
1231,-155.89564_19.48847,1.0
1232,-155.89461_19.48898,1.0
1233,-155.90907_19.51145,3.0
1234,-155.91801_19.52546,3.0
1235,-155.91742_19.52556,3.0
1236,-155.92337_19.52680,3.0
1237,-155.89313_19.48962,2.0
1238,-155.90043_19.48219,1.0
1239,-155.91355_19.49227,1.0
1240,-155.91224_19.49308,1.0
1241,-155.91205_19.49316,1.0
1242,-155.90388_19.51286,3.0
1243,-155.90480_19.51251,3.0
1244,-155.93178_19.53485,4.0
1245,-155.91315_19.51079,3.0
1246,-155.91316_19.51019,3.0
1247,-155.91269_19.51043,3.0
1248,-155.91227_19.51068,3.0
1249,-155.91028_19.50308,3.0
1250,-155.91858_19.50430,3.0
1251,-155.91885_19.50425,3.0
1252,-155.90252_19.48781,1.0
1253,-155.89698_19.48212,1.0
1254,-155.91315_19.51051,3.0
1255,-155.95353_19.50932,4.0
1256,-155.81613_19.53183,2.0
1257,-155.93648_19.56821,3.0
1258,-155.94387_19.57389,3.0
1259,-155.96305_19.56343,3.0
1260,-155.96255_19.56462,3.0
1261,-155.93683_19.55156,4.0
1262,-155.94295_19.57563,2.0
1263,-155.96353_19.56374,3.0
1264,-155.94606_19.57593,2.0
1265,-155.96487_19.56326,3.0
1266,-155.94175_19.57020,3.0
1267,-155.94095_19.56897,3.0
1268,-155.94222_19.57191,3.0
1269,-155.93601_19.55715,3.0
1270,-155.93246_19.54923,4.0
1271,-155.93641_19.54987,4.0
1272,-155.96505_19.56277,3.0
1273,-155.93411_19.55567,4.0
1274,-155.93707_19.57351,3.0
1275,-155.91715_19.55876,4.0
1276,-155.93382_19.56461,3.0
1277,-155.93545_19.56033,3.0
1278,-155.94401_19.57986,2.0
1279,-155.94367_19.57812,2.0
1280,-155.94337_19.57680,2.0
1281,-155.94342_19.57554,2.0
1282,-155.94274_19.57416,3.0
1283,-155.93329_19.55257,4.0
1284,-155.95418_19.55651,4.0
1285,-155.94061_19.56051,3.0
1286,-155.94096_19.56136,3.0
1287,-155.94159_19.56611,3.0
1288,-155.94297_19.57689,2.0
1289,-155.94429_19.57845,2.0
1290,-155.92528_19.55714,3.0
1291,-155.93584_19.56109,3.0
1292,-155.93319_19.56280,3.0
1293,-155.93277_19.56206,3.0
1294,-155.95848_19.54524,3.0
1295,-155.96018_19.56260,3.0
1296,-155.93507_19.55465,4.0
1297,-155.93660_19.55842,3.0
1298,-155.94453_19.57203,3.0
1299,-155.97058_19.58601,2.0
1300,-155.95103_19.58600,2.0
1301,-155.95192_19.58755,2.0
1302,-155.94792_19.58894,2.0
1303,-155.97010_19.59799,1.0
1304,-155.94867_19.59651,2.0
1305,-155.96975_19.58791,2.0
1306,-155.97021_19.58772,2.0
1307,-155.97059_19.58961,2.0
1308,-155.97037_19.58964,2.0
1309,-155.97089_19.59001,2.0
1310,-155.97066_19.59051,2.0
1311,-155.95571_19.59247,2.0
1312,-155.95309_19.58945,2.0
1313,-155.95657_19.59247,2.0
1314,-155.97031_19.58926,2.0
1315,-155.96956_19.59009,2.0
1316,-155.96966_19.59065,2.0
1317,-155.94705_19.58698,2.0
1318,-155.95256_19.58435,2.0
1319,-155.97027_19.58818,2.0
1320,-155.97041_19.58858,2.0
1321,-155.97066_19.58850,2.0
1322,-155.94624_19.59279,2.0
1323,-155.96747_19.58197,2.0
1324,-155.94995_19.59637,2.0
1325,-155.94845_19.59209,2.0
1326,-155.95066_19.58924,2.0
1327,-155.95703_19.59221,2.0
1328,-155.97222_19.59553,1.0
1329,-155.95508_19.59231,2.0
1330,-155.95706_19.59279,2.0
1331,-155.93998_19.59627,2.0
1332,-155.96613_19.58000,2.0
1333,-155.96578_19.58008,2.0
1334,-155.96546_19.58008,2.0
1335,-155.96551_19.58103,2.0
1336,-155.96498_19.58095,2.0
1337,-155.94800_19.59785,2.0
1338,-155.97017_19.58559,2.0
1339,-155.97041_19.58578,2.0
1340,-155.95317_19.59340,2.0
1341,-155.94117_19.58918,2.0
1342,-155.94439_19.58201,2.0
1343,-155.95998_19.60356,1.0
1344,-155.95964_19.60267,1.0
1345,-155.95869_19.60333,1.0
1346,-155.97784_19.61033,1.0
1347,-155.95870_19.60494,1.0
1348,-155.97449_19.61216,1.0
1349,-155.97273_19.61251,1.0
1350,-155.96783_19.60708,1.0
1351,-155.96583_19.60958,1.0
1352,-155.95688_19.60547,1.0
1353,-155.96983_19.59927,1.0
1354,-155.97399_19.61133,1.0
1355,-155.94671_19.61301,2.0
1356,-155.94785_19.61301,2.0
1357,-155.97788_19.61310,1.0
1358,-155.97738_19.61230,1.0
1359,-155.96710_19.61082,1.0
1360,-155.95776_19.61094,1.0
1361,-155.97545_19.61180,1.0
1362,-155.97362_19.61379,1.0
1363,-155.97329_19.61238,1.0
1364,-155.94859_19.60565,2.0
1365,-155.94743_19.60421,2.0
1366,-155.95423_19.60518,2.0
1367,-155.97147_19.61199,1.0
1368,-155.97123_19.61253,1.0
1369,-155.97098_19.61179,1.0
1370,-155.97108_19.61156,1.0
1371,-155.97106_19.61131,1.0
1372,-155.97099_19.61109,1.0
1373,-155.96003_19.60648,1.0
1374,-155.96749_19.61035,1.0
1375,-155.96735_19.61055,1.0
1376,-155.96747_19.61075,1.0
1377,-155.97730_19.61120,1.0
1378,-155.97121_19.61018,1.0
1379,-155.97008_19.60777,1.0
1380,-155.97034_19.60968,1.0
1381,-155.97871_19.61058,1.0
1382,-155.97621_19.61052,1.0
1383,-155.97486_19.61087,1.0
1384,-155.97190_19.61372,1.0
1385,-155.96301_19.61340,1.0
1386,-155.96870_19.60712,1.0
1387,-155.96897_19.60751,1.0
1388,-155.97041_19.61161,1.0
1389,-155.97034_19.61184,1.0
1390,-155.96281_19.60597,1.0
1391,-155.94945_19.60204,2.0
1392,-155.95805_19.60919,1.0
1393,-155.95831_19.61071,1.0
1394,-155.96420_19.60314,1.0
1395,-155.96898_19.60858,1.0
1396,-155.96934_19.60885,1.0
1397,-155.96354_19.60573,1.0
1398,-155.95832_19.61112,1.0
1399,-155.97521_19.61334,1.0
1400,-155.97498_19.61300,1.0
1401,-155.96054_19.60575,1.0
1402,-155.97203_19.61310,1.0
1403,-155.97169_19.61387,1.0
1404,-155.96974_19.60667,1.0
1405,-155.95970_19.60891,1.0
1406,-155.97207_19.61362,1.0
1407,-155.96056_19.60736,1.0
1408,-155.96273_19.60295,1.0
1409,-155.95824_19.60670,1.0
1410,-155.96262_19.60327,1.0
1411,-155.96287_19.60323,1.0
1412,-155.98200_19.61194,1.0
1413,-155.96981_19.60881,1.0
1414,-155.97868_19.61082,1.0
1415,-155.97548_19.61294,1.0
1416,-155.97576_19.61406,1.0
1417,-155.97594_19.61255,1.0
1418,-155.97673_19.61276,1.0
1419,-155.97668_19.61299,1.0
1420,-155.98134_19.61283,1.0
1421,-155.96298_19.60358,1.0
1422,-155.97878_19.61181,1.0
1423,-155.95633_19.60497,1.0
1424,-155.96186_19.61338,1.0
1425,-155.97710_19.61310,1.0
1426,-155.97036_19.60619,1.0
1427,-155.97870_19.61203,1.0
1428,-155.95810_19.60078,2.0
1429,-155.95767_19.60760,1.0
1430,-155.97495_19.60857,1.0
1431,-155.96998_19.61385,1.0
1432,-155.96799_19.60063,1.0
1433,-155.96373_19.59963,2.0
1434,-155.95034_19.59836,2.0
1435,-155.95875_19.60699,1.0
1436,-155.97107_19.60977,1.0
1437,-155.96570_19.61192,1.0
1438,-155.96442_19.60924,1.0
1439,-155.96539_19.61105,1.0
1440,-155.97426_19.60621,1.0
1441,-155.97228_19.61265,1.0
1442,-155.94740_19.59819,2.0
1443,-155.95349_19.60326,1.0
1444,-155.94737_19.61307,2.0
1445,-155.94777_19.60597,2.0
1446,-155.98218_19.61306,1.0
1447,-155.97022_19.60042,1.0
1448,-155.97076_19.61319,1.0
1449,-155.96137_19.60785,1.0
1450,-155.96740_19.61243,1.0
1451,-155.96675_19.60553,1.0
1452,-155.96851_19.60833,1.0
1453,-155.96972_19.61330,1.0
1454,-155.95316_19.60472,1.0
1455,-155.97329_19.59840,1.0
1456,-155.96571_19.60090,1.0
1457,-155.96523_19.60632,1.0
1458,-155.95885_19.61023,1.0
1459,-155.95882_19.60987,1.0
1460,-155.94831_19.61310,2.0
1461,-155.96903_19.60817,1.0
1462,-155.97237_19.59999,1.0
1463,-155.97109_19.60012,1.0
1464,-155.97141_19.59886,1.0
1465,-155.96328_19.60142,2.0
1466,-155.96305_19.59857,2.0
1467,-155.95419_19.60464,2.0
1468,-155.95387_19.60403,2.0
1469,-155.96964_19.59876,1.0
1470,-155.96179_19.60366,1.0
1471,-155.96189_19.60385,1.0
1472,-155.96207_19.60423,1.0
1473,-155.96231_19.60470,1.0
1474,-155.96272_19.60554,1.0
1475,-155.96172_19.60438,1.0
1476,-155.96217_19.61410,1.0
1477,-155.96156_19.60323,1.0
1478,-155.96170_19.60347,1.0
1479,-155.95887_19.61054,1.0
1480,-155.95540_19.60299,1.0
1481,-155.94543_19.59828,2.0
1482,-155.94429_19.61396,2.0
1483,-155.94370_19.59858,2.0
1484,-155.94327_19.61346,2.0
1485,-155.24751_19.43907,3.0
1486,-155.24806_19.43881,3.0
1487,-155.26721_19.47517,3.0
1488,-155.26810_19.47660,3.0
1489,-155.24953_19.44211,3.0
1490,-155.24865_19.43978,3.0
1491,-155.25186_19.44496,3.0
1492,-155.25023_19.44233,3.0
1493,-155.23478_19.42807,3.0
1494,-155.22427_19.42864,3.0
1495,-155.22414_19.43243,3.0
1496,-155.22348_19.42480,3.0
1497,-155.23442_19.42760,3.0
1498,-155.21937_19.42176,3.0
1499,-155.24715_19.43830,3.0
1500,-155.21695_19.42488,3.0
1501,-155.21726_19.42691,3.0
1502,-155.21774_19.42658,3.0
1503,-155.21569_19.42720,3.0
1504,-155.21661_19.42511,3.0
1505,-155.21496_19.42624,2.0
1506,-155.19207_19.44137,4.0
1507,-155.21796_19.42123,3.0
1508,-155.21836_19.42105,3.0
1509,-155.24696_19.43702,3.0
1510,-155.19162_19.44106,4.0
1511,-155.24609_19.43865,3.0
1512,-155.22535_19.42867,3.0
1513,-155.24140_19.43115,3.0
1514,-155.21659_19.42884,3.0
1515,-155.18353_19.43830,4.0
1516,-155.24678_19.43889,3.0
1517,-155.22692_19.43003,3.0
1518,-155.22595_19.43040,3.0
1519,-155.22572_19.43056,3.0
1520,-155.19238_19.43089,4.0
1521,-155.21621_19.42393,2.0
1522,-155.21635_19.42900,3.0
1523,-155.19505_19.43918,4.0
1524,-155.21914_19.42192,3.0
1525,-155.21867_19.42225,3.0
1526,-155.21786_19.42280,3.0
1527,-155.22317_19.42579,3.0
1528,-155.22341_19.42563,3.0
1529,-155.22364_19.42547,3.0
1530,-155.22518_19.42510,3.0
1531,-155.21610_19.42333,2.0
1532,-155.21904_19.42132,3.0
1533,-155.22545_19.42928,3.0
1534,-155.24248_19.43221,3.0
1535,-155.22101_19.43086,3.0
1536,-155.21716_19.42912,3.0
1537,-155.22538_19.43012,3.0
1538,-155.22059_19.42384,3.0
1539,-155.19007_19.44075,4.0
1540,-155.21365_19.42501,2.0
1541,-155.21412_19.42468,2.0
1542,-155.21760_19.42735,3.0
1543,-155.19383_19.43984,4.0
1544,-155.22464_19.42771,3.0
1545,-155.22079_19.42663,3.0
1546,-155.22032_19.42695,3.0
1547,-155.22008_19.42712,3.0
1548,-155.22304_19.42657,3.0
1549,-155.22280_19.42673,3.0
1550,-155.22228_19.43000,3.0
1551,-155.22056_19.42096,3.0
1552,-155.21415_19.42612,2.0
1553,-155.21642_19.42816,3.0
1554,-155.19746_19.44093,4.0
1555,-155.19734_19.44071,4.0
1556,-155.19251_19.43942,4.0
1557,-155.21762_19.42296,3.0
1558,-155.21618_19.42248,2.0
1559,-155.24268_19.43808,3.0
1560,-155.22142_19.42699,3.0
1561,-155.22199_19.42660,3.0
1562,-155.22366_19.42691,3.0
1563,-155.22390_19.42675,3.0
1564,-155.22557_19.42561,3.0
1565,-155.22470_19.42687,3.0
1566,-155.22447_19.42703,3.0
1567,-155.21895_19.42352,3.0
1568,-155.21812_19.42408,3.0
1569,-155.21789_19.42424,3.0
1570,-155.21778_19.42364,3.0
1571,-155.22629_19.42802,3.0
1572,-155.19456_19.43885,4.0
1573,-155.22312_19.42874,3.0
1574,-155.21957_19.43039,3.0
1575,-155.22545_19.42784,3.0
1576,-155.22522_19.42944,3.0
1577,-155.22325_19.43080,3.0
1578,-155.21911_19.42633,3.0
1579,-155.22092_19.42587,3.0
1580,-155.24412_19.43624,3.0
1581,-155.21911_19.43071,3.0
1582,-155.21816_19.43136,3.0
1583,-155.22092_19.42046,3.0
1584,-155.19211_19.43964,4.0
1585,-155.21880_19.42732,3.0
1586,-155.21904_19.42716,3.0
1587,-155.21998_19.42651,3.0
1588,-155.21416_19.42238,2.0
1589,-155.21277_19.42338,2.0
