,Uid,nrcs_DtoBrock,nrcs_FloodFreq,nrcs_septic_dominant,nrcs_septic_least,nrcs_septic_most,nrcs_ksat_hi,nrcs_ksat_lo,nrcs_ksat_rep,nrcs_rockFrag3in
12685,-156.43631_20.65182,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12686,-156.43596_20.66630,152.0,None,Very limited,Very limited,Very limited,141.0,91.5,116.5,46.25
12687,-156.37241_20.65851,,None,Very limited,Very limited,Very limited,263.0,53.16,158.0,66.66666666666667
12688,-156.38540_20.63306,,None,Very limited,Very limited,Very limited,232.535,16.227500000000006,122.5,76.875
12689,-156.44338_20.67434,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12690,-156.44226_20.66666,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12691,-156.44180_20.66594,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12692,-156.43131_20.69509,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12693,-156.43123_20.69443,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12694,-156.43117_20.69416,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12695,-156.43089_20.69310,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12696,-156.43082_20.69283,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12697,-156.42993_20.69252,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12698,-156.43002_20.69278,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12699,-156.43016_20.69332,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12700,-156.42860_20.69281,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12701,-156.42874_20.69336,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12702,-156.43057_20.69503,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12703,-156.42986_20.69498,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12704,-156.42945_20.69491,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12705,-156.42874_20.69502,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12706,-156.42756_20.69682,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12707,-156.42748_20.69625,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12708,-156.42759_20.69519,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12709,-156.42695_20.69438,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12710,-156.42718_20.69399,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12711,-156.42826_20.69393,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12712,-156.42809_20.69338,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12713,-156.42800_20.69309,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12714,-156.42827_20.69227,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12715,-156.42726_20.69222,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12716,-156.42692_20.69220,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12717,-156.42702_20.69285,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12718,-156.43243_20.69904,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12719,-156.43259_20.70009,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12720,-156.43269_20.70033,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12721,-156.43162_20.69986,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12722,-156.43163_20.69930,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12723,-156.43164_20.69898,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12724,-156.43139_20.69803,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12725,-156.43111_20.69680,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12726,-156.43092_20.69623,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12727,-156.43030_20.69623,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12728,-156.43064_20.69770,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12729,-156.43078_20.69824,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12730,-156.43090_20.69923,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12731,-156.43127_20.70061,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12732,-156.43163_20.70095,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12733,-156.43087_20.70112,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12734,-156.43054_20.70119,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12735,-156.42986_20.69780,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12736,-156.42960_20.69681,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12737,-156.42947_20.69613,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12738,-156.42939_20.69547,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12739,-156.42881_20.69630,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12740,-156.42901_20.69705,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12741,-156.42909_20.69734,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12742,-156.42916_20.69763,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12743,-156.42945_20.69837,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12744,-156.42940_20.69870,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12745,-156.42979_20.70018,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12746,-156.42998_20.70084,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12747,-156.43026_20.70126,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12748,-156.42939_20.70133,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12749,-156.42932_20.70105,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12750,-156.42861_20.69814,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12751,-156.42833_20.69717,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12752,-156.42792_20.69739,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12753,-156.42785_20.69784,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12754,-156.42817_20.69890,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12755,-156.42826_20.69956,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12756,-156.42871_20.70169,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12757,-156.43299_20.70120,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12758,-156.43316_20.70177,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12759,-156.43320_20.70206,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12760,-156.43324_20.70235,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12761,-156.43390_20.70469,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12762,-156.43399_20.70500,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12763,-156.43411_20.70558,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12764,-156.43450_20.70633,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12765,-156.43417_20.70618,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12766,-156.43385_20.70607,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12767,-156.43330_20.70496,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12768,-156.43232_20.70163,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12769,-156.43210_20.70290,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12770,-156.43235_20.70369,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12771,-156.43241_20.70397,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12772,-156.43238_20.70463,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12773,-156.43251_20.70562,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12774,-156.43199_20.70528,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12775,-156.43173_20.70403,25.0,None,Very limited,Somewhat limited,Very limited,142.98944444444444,29.14694444444445,85.81111111111113,49.02777777777778
12776,-156.43108_20.70226,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12777,-156.43091_20.70169,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12778,-156.43052_20.70204,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12779,-156.43106_20.70360,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12780,-156.43125_20.70455,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12781,-156.43014_20.70360,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12782,-156.42965_20.70375,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12783,-156.42921_20.70383,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12784,-156.42869_20.70435,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12785,-156.42852_20.70384,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12786,-156.42955_20.70317,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12787,-156.42921_20.70320,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12788,-156.42890_20.70325,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12789,-156.42855_20.70335,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12790,-156.42825_20.70313,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12791,-156.42848_20.70232,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12792,-156.42815_20.70224,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12793,-156.42966_20.70264,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12794,-156.42703_20.70386,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12795,-156.42790_20.70368,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12796,-156.42703_20.70202,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12797,-156.42649_20.70296,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
12798,-156.42636_20.70358,,None,Very limited,Somewhat limited,Very limited,102.78125,19.080208333333328,59.64583333333333,69.16666666666667
